match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,score,final_score,player_dismissed,dismissal_kind,fielder
1,1,1,5,1,1,DA Warner,S Dhawan,TS Mills,0,0,0,0,0,0,0,0,0,0,171,,,
1,1,1,5,1,2,DA Warner,S Dhawan,TS Mills,0,0,0,0,0,0,0,0,0,0,171,,,
1,1,1,5,1,3,DA Warner,S Dhawan,TS Mills,0,0,0,0,0,0,4,0,4,4,171,,,
1,1,1,5,1,4,DA Warner,S Dhawan,TS Mills,0,0,0,0,0,0,0,0,0,4,171,,,
1,1,1,5,1,5,DA Warner,S Dhawan,TS Mills,0,2,0,0,0,0,0,2,2,6,171,,,
1,1,1,5,1,6,S Dhawan,DA Warner,TS Mills,0,0,0,0,0,0,0,0,0,6,171,,,
1,1,1,5,1,7,S Dhawan,DA Warner,TS Mills,0,0,0,1,0,0,0,1,1,7,171,,,
1,1,1,5,2,1,S Dhawan,DA Warner,A Choudhary,0,0,0,0,0,0,1,0,1,8,171,,,
1,1,1,5,2,2,DA Warner,S Dhawan,A Choudhary,0,0,0,0,0,0,4,0,4,12,171,,,
1,1,1,5,2,3,DA Warner,S Dhawan,A Choudhary,0,0,0,0,1,0,0,1,1,13,171,,,
1,1,1,5,2,4,DA Warner,S Dhawan,A Choudhary,0,0,0,0,0,0,6,0,6,19,171,,,
1,1,1,5,2,5,DA Warner,S Dhawan,A Choudhary,0,0,0,0,0,0,0,0,0,19,171,DA Warner,caught,Mandeep Singh
1,1,1,5,2,6,MC Henriques,S Dhawan,A Choudhary,0,0,0,0,0,0,0,0,0,19,171,,,
1,1,1,5,2,7,MC Henriques,S Dhawan,A Choudhary,0,0,0,0,0,0,4,0,4,23,171,,,
1,1,1,5,3,1,S Dhawan,MC Henriques,TS Mills,0,0,0,0,0,0,1,0,1,24,171,,,
1,1,1,5,3,2,MC Henriques,S Dhawan,TS Mills,0,0,0,0,0,0,0,0,0,24,171,,,
1,1,1,5,3,3,MC Henriques,S Dhawan,TS Mills,0,0,0,0,0,0,0,0,0,24,171,,,
1,1,1,5,3,4,MC Henriques,S Dhawan,TS Mills,0,0,0,0,0,0,3,0,3,27,171,,,
1,1,1,5,3,5,S Dhawan,MC Henriques,TS Mills,0,0,0,0,0,0,1,0,1,28,171,,,
1,1,1,5,3,6,MC Henriques,S Dhawan,TS Mills,0,0,0,0,0,0,1,0,1,29,171,,,
1,1,1,5,4,1,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,0,0,0,29,171,,,
1,1,1,5,4,2,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,1,0,1,30,171,,,
1,1,1,5,4,3,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,0,0,0,30,171,,,
1,1,1,5,4,4,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,31,171,,,
1,1,1,5,4,5,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,1,0,1,32,171,,,
1,1,1,5,4,6,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,33,171,,,
1,1,1,5,5,1,S Dhawan,MC Henriques,S Aravind,0,0,0,0,0,0,1,0,1,34,171,,,
1,1,1,5,5,2,MC Henriques,S Dhawan,S Aravind,0,0,0,0,0,0,1,0,1,35,171,,,
1,1,1,5,5,3,S Dhawan,MC Henriques,S Aravind,0,0,0,0,0,0,1,0,1,36,171,,,
1,1,1,5,5,4,MC Henriques,S Dhawan,S Aravind,0,0,0,0,0,0,2,0,2,38,171,,,
1,1,1,5,5,5,MC Henriques,S Dhawan,S Aravind,0,0,0,0,0,0,4,0,4,42,171,,,
1,1,1,5,5,6,MC Henriques,S Dhawan,S Aravind,0,0,0,0,0,0,0,0,0,42,171,,,
1,1,1,5,6,1,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,4,0,4,46,171,,,
1,1,1,5,6,2,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,4,0,4,50,171,,,
1,1,1,5,6,3,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,0,0,0,50,171,,,
1,1,1,5,6,4,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,4,0,4,54,171,,,
1,1,1,5,6,5,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,4,0,4,58,171,,,
1,1,1,5,6,6,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,1,0,1,59,171,,,
1,1,1,5,7,1,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,60,171,,,
1,1,1,5,7,2,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,0,0,0,60,171,,,
1,1,1,5,7,3,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,1,0,1,61,171,,,
1,1,1,5,7,4,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,62,171,,,
1,1,1,5,7,5,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,1,0,1,63,171,,,
1,1,1,5,7,6,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,64,171,,,
1,1,1,5,8,1,S Dhawan,MC Henriques,TM Head,0,0,0,0,0,0,1,0,1,65,171,,,
1,1,1,5,8,2,MC Henriques,S Dhawan,TM Head,0,0,0,0,0,0,1,0,1,66,171,,,
1,1,1,5,8,3,S Dhawan,MC Henriques,TM Head,0,0,0,0,0,0,1,0,1,67,171,,,
1,1,1,5,8,4,MC Henriques,S Dhawan,TM Head,0,0,0,0,0,0,6,0,6,73,171,,,
1,1,1,5,8,5,MC Henriques,S Dhawan,TM Head,0,0,0,0,0,0,1,0,1,74,171,,,
1,1,1,5,8,6,S Dhawan,MC Henriques,TM Head,0,0,0,0,0,0,1,0,1,75,171,,,
1,1,1,5,9,1,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,2,0,2,77,171,,,
1,1,1,5,9,2,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,78,171,,,
1,1,1,5,9,3,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,1,0,1,79,171,,,
1,1,1,5,9,4,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,80,171,,,
1,1,1,5,9,5,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,2,0,2,82,171,,,
1,1,1,5,9,6,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,2,0,2,84,171,,,
1,1,1,5,10,1,S Dhawan,MC Henriques,A Choudhary,0,0,0,0,0,0,0,0,0,84,171,,,
1,1,1,5,10,2,S Dhawan,MC Henriques,A Choudhary,0,0,0,0,0,0,1,0,1,85,171,,,
1,1,1,5,10,3,MC Henriques,S Dhawan,A Choudhary,0,0,0,0,0,0,1,0,1,86,171,,,
1,1,1,5,10,4,S Dhawan,MC Henriques,A Choudhary,0,0,0,0,0,0,1,0,1,87,171,,,
1,1,1,5,10,5,MC Henriques,S Dhawan,A Choudhary,0,0,0,0,0,0,1,0,1,88,171,,,
1,1,1,5,10,6,S Dhawan,MC Henriques,A Choudhary,0,0,0,0,0,0,0,0,0,88,171,,,
1,1,1,5,11,1,MC Henriques,S Dhawan,STR Binny,0,0,0,0,0,0,1,0,1,89,171,,,
1,1,1,5,11,2,S Dhawan,MC Henriques,STR Binny,0,0,0,0,0,0,4,0,4,93,171,,,
1,1,1,5,11,3,S Dhawan,MC Henriques,STR Binny,0,0,0,0,0,0,0,0,0,93,171,S Dhawan,caught,Sachin Baby
1,1,1,5,11,4,MC Henriques,Yuvraj Singh,STR Binny,0,0,0,0,0,0,1,0,1,94,171,,,
1,1,1,5,11,5,Yuvraj Singh,MC Henriques,STR Binny,0,0,0,0,0,0,2,0,2,96,171,,,
1,1,1,5,11,6,Yuvraj Singh,MC Henriques,STR Binny,0,0,0,0,0,0,2,0,2,98,171,,,
1,1,1,5,12,1,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,1,0,1,99,171,,,
1,1,1,5,12,2,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,0,0,0,99,171,,,
1,1,1,5,12,3,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,1,0,1,100,171,,,
1,1,1,5,12,4,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,1,0,1,101,171,,,
1,1,1,5,12,5,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,4,0,4,105,171,,,
1,1,1,5,12,6,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,1,0,1,106,171,,,
1,1,1,5,13,1,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,4,0,4,110,171,,,
1,1,1,5,13,2,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,6,0,6,116,171,,,
1,1,1,5,13,3,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,4,0,4,120,171,,,
1,1,1,5,13,4,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,0,0,0,120,171,,,
1,1,1,5,13,5,Yuvraj Singh,MC Henriques,A Choudhary,0,1,0,0,0,0,0,1,1,121,171,,,
1,1,1,5,13,6,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,2,0,2,123,171,,,
1,1,1,5,13,7,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,1,0,1,124,171,,,
1,1,1,5,14,1,Yuvraj Singh,MC Henriques,SR Watson,0,0,0,0,0,0,4,0,4,128,171,,,
1,1,1,5,14,2,Yuvraj Singh,MC Henriques,SR Watson,0,0,0,0,0,0,1,0,1,129,171,,,
1,1,1,5,14,3,MC Henriques,Yuvraj Singh,SR Watson,0,0,0,0,0,0,1,0,1,130,171,,,
1,1,1,5,14,4,Yuvraj Singh,MC Henriques,SR Watson,0,0,0,0,0,0,1,0,1,131,171,,,
1,1,1,5,14,5,MC Henriques,Yuvraj Singh,SR Watson,0,0,0,0,0,0,0,0,0,131,171,,,
1,1,1,5,14,6,MC Henriques,Yuvraj Singh,SR Watson,0,0,0,0,0,0,1,0,1,132,171,,,
1,1,1,5,15,1,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,4,0,4,136,171,,,
1,1,1,5,15,2,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,1,0,1,137,171,,,
1,1,1,5,15,3,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,6,0,6,143,171,,,
1,1,1,5,15,4,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,1,0,1,144,171,,,
1,1,1,5,15,5,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,6,0,6,150,171,,,
1,1,1,5,15,6,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,1,0,1,151,171,,,
1,1,1,5,16,1,MC Henriques,Yuvraj Singh,YS Chahal,0,0,0,0,0,0,0,0,0,151,171,,,
1,1,1,5,16,2,MC Henriques,Yuvraj Singh,YS Chahal,0,0,0,0,0,0,0,0,0,151,171,MC Henriques,caught,Sachin Baby
1,1,1,5,16,3,Yuvraj Singh,DJ Hooda,YS Chahal,0,0,0,0,0,0,1,0,1,152,171,,,
1,1,1,5,16,4,DJ Hooda,Yuvraj Singh,YS Chahal,0,0,0,0,0,0,1,0,1,153,171,,,
1,1,1,5,16,5,Yuvraj Singh,DJ Hooda,YS Chahal,0,0,0,0,0,0,1,0,1,154,171,,,
1,1,1,5,16,6,DJ Hooda,Yuvraj Singh,YS Chahal,0,0,0,0,0,0,1,0,1,155,171,,,
1,1,1,5,17,1,DJ Hooda,Yuvraj Singh,TS Mills,0,0,0,0,0,0,1,0,1,156,171,,,
1,1,1,5,17,2,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,0,0,0,156,171,,,
1,1,1,5,17,3,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,4,0,4,160,171,,,
1,1,1,5,17,4,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,1,0,1,161,171,,,
1,1,1,5,17,5,DJ Hooda,Yuvraj Singh,TS Mills,0,0,0,0,0,0,0,0,0,161,171,,,
1,1,1,5,17,6,DJ Hooda,Yuvraj Singh,TS Mills,0,0,0,0,0,0,1,0,1,162,171,,,
1,1,1,5,18,1,DJ Hooda,Yuvraj Singh,A Choudhary,0,0,0,0,0,0,6,0,6,168,171,,,
1,1,1,5,18,2,DJ Hooda,Yuvraj Singh,A Choudhary,0,0,0,0,0,0,1,0,1,169,171,,,
1,1,1,5,18,3,Yuvraj Singh,DJ Hooda,A Choudhary,0,1,0,0,0,0,0,1,1,170,171,,,
1,1,1,5,18,4,Yuvraj Singh,DJ Hooda,A Choudhary,0,1,0,0,0,0,0,1,1,171,171,,,
1,1,1,5,18,5,Yuvraj Singh,DJ Hooda,A Choudhary,0,0,0,0,0,0,4,0,4,175,171,,,
1,1,1,5,18,6,Yuvraj Singh,DJ Hooda,A Choudhary,0,0,0,0,0,0,1,0,1,176,171,,,
1,1,1,5,18,7,DJ Hooda,Yuvraj Singh,A Choudhary,0,0,0,0,0,0,2,0,2,178,171,,,
1,1,1,5,18,8,DJ Hooda,Yuvraj Singh,A Choudhary,0,0,0,0,0,0,1,0,1,179,171,,,
1,1,1,5,19,1,DJ Hooda,Yuvraj Singh,TS Mills,0,0,0,0,0,0,1,0,1,180,171,,,
1,1,1,5,19,2,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,4,0,4,184,171,,,
1,1,1,5,19,3,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,6,0,6,190,171,,,
1,1,1,5,19,4,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,0,0,0,190,171,Yuvraj Singh,bowled,
1,1,1,5,19,5,BCJ Cutting,DJ Hooda,TS Mills,0,0,0,0,0,0,1,0,1,191,171,,,
1,1,1,5,19,6,DJ Hooda,BCJ Cutting,TS Mills,0,0,0,0,0,0,0,0,0,191,171,,,
1,1,1,5,20,1,BCJ Cutting,DJ Hooda,SR Watson,0,0,0,0,0,0,1,0,1,192,171,,,
1,1,1,5,20,2,DJ Hooda,BCJ Cutting,SR Watson,0,0,0,0,0,0,1,0,1,193,171,,,
1,1,1,5,20,3,BCJ Cutting,DJ Hooda,SR Watson,0,0,0,0,0,0,6,0,6,199,171,,,
1,1,1,5,20,4,BCJ Cutting,DJ Hooda,SR Watson,0,0,0,0,0,0,2,0,2,201,171,,,
1,1,1,5,20,5,BCJ Cutting,DJ Hooda,SR Watson,0,0,0,0,0,0,0,0,0,201,171,,,
1,1,1,5,20,6,BCJ Cutting,DJ Hooda,SR Watson,0,0,0,0,0,0,6,0,6,207,171,,,
1,2,5,1,1,1,CH Gayle,Mandeep Singh,A Nehra,0,0,0,0,0,0,1,0,1,0,171,,,
1,2,5,1,1,2,Mandeep Singh,CH Gayle,A Nehra,0,0,0,0,0,0,0,0,0,0,171,,,
1,2,5,1,1,3,Mandeep Singh,CH Gayle,A Nehra,0,0,0,0,0,0,0,0,0,0,171,,,
1,2,5,1,1,4,Mandeep Singh,CH Gayle,A Nehra,0,0,0,0,0,0,2,0,2,2,171,,,
1,2,5,1,1,5,Mandeep Singh,CH Gayle,A Nehra,0,0,0,0,0,0,4,0,4,6,171,,,
1,2,5,1,1,6,Mandeep Singh,CH Gayle,A Nehra,0,0,0,0,0,0,4,0,4,10,171,,,
1,2,5,1,2,1,CH Gayle,Mandeep Singh,B Kumar,0,0,0,0,0,0,0,0,0,10,171,,,
1,2,5,1,2,2,CH Gayle,Mandeep Singh,B Kumar,0,0,0,0,0,0,0,0,0,10,171,,,
1,2,5,1,2,3,CH Gayle,Mandeep Singh,B Kumar,0,0,0,0,0,0,1,0,1,11,171,,,
1,2,5,1,2,4,Mandeep Singh,CH Gayle,B Kumar,0,0,0,0,0,0,0,0,0,11,171,,,
1,2,5,1,2,5,Mandeep Singh,CH Gayle,B Kumar,0,0,0,0,0,0,0,0,0,11,171,,,
1,2,5,1,2,6,Mandeep Singh,CH Gayle,B Kumar,0,0,0,0,0,0,0,0,0,11,171,,,
1,2,5,1,3,1,CH Gayle,Mandeep Singh,A Nehra,0,0,0,0,0,0,0,0,0,11,171,,,
1,2,5,1,3,2,CH Gayle,Mandeep Singh,A Nehra,0,0,0,0,0,0,4,0,4,15,171,,,
1,2,5,1,3,3,CH Gayle,Mandeep Singh,A Nehra,0,0,0,0,0,0,1,0,1,16,171,,,
1,2,5,1,3,4,Mandeep Singh,CH Gayle,A Nehra,0,0,0,0,0,0,4,0,4,20,171,,,
1,2,5,1,3,5,Mandeep Singh,CH Gayle,A Nehra,0,0,0,0,0,0,1,0,1,21,171,,,
1,2,5,1,3,6,CH Gayle,Mandeep Singh,A Nehra,0,0,0,0,0,0,6,0,6,27,171,,,
1,2,5,1,4,1,Mandeep Singh,CH Gayle,B Kumar,0,0,0,0,0,0,1,0,1,28,171,,,
1,2,5,1,4,2,CH Gayle,Mandeep Singh,B Kumar,0,0,0,0,0,0,6,0,6,34,171,,,
1,2,5,1,4,3,CH Gayle,Mandeep Singh,B Kumar,0,0,0,0,0,0,2,0,2,36,171,,,
1,2,5,1,4,4,CH Gayle,Mandeep Singh,B Kumar,0,1,0,0,0,0,0,1,1,37,171,,,
1,2,5,1,4,5,CH Gayle,Mandeep Singh,B Kumar,0,0,0,0,0,0,0,0,0,37,171,,,
1,2,5,1,4,6,CH Gayle,Mandeep Singh,B Kumar,0,0,0,0,0,0,1,0,1,38,171,,,
1,2,5,1,4,7,Mandeep Singh,CH Gayle,B Kumar,0,0,0,0,0,0,4,0,4,42,171,,,
1,2,5,1,5,1,CH Gayle,Mandeep Singh,BCJ Cutting,0,0,0,0,0,0,0,0,0,42,171,,,
1,2,5,1,5,2,CH Gayle,Mandeep Singh,BCJ Cutting,0,0,0,0,0,0,0,0,0,42,171,,,
1,2,5,1,5,3,CH Gayle,Mandeep Singh,BCJ Cutting,0,0,0,0,0,0,0,0,0,42,171,,,
1,2,5,1,5,4,CH Gayle,Mandeep Singh,BCJ Cutting,0,1,0,0,0,0,0,1,1,43,171,,,
1,2,5,1,5,5,CH Gayle,Mandeep Singh,BCJ Cutting,0,0,0,0,0,0,0,0,0,43,171,,,
1,2,5,1,5,6,CH Gayle,Mandeep Singh,BCJ Cutting,0,0,0,0,0,0,0,0,0,43,171,,,
1,2,5,1,5,7,CH Gayle,Mandeep Singh,BCJ Cutting,0,0,0,0,0,0,4,0,4,47,171,,,
1,2,5,1,6,1,Mandeep Singh,CH Gayle,Rashid Khan,0,0,0,0,0,0,0,0,0,47,171,,,
1,2,5,1,6,2,Mandeep Singh,CH Gayle,Rashid Khan,0,0,0,0,0,0,4,0,4,51,171,,,
1,2,5,1,6,3,Mandeep Singh,CH Gayle,Rashid Khan,0,0,0,0,0,0,0,0,0,51,171,,,
1,2,5,1,6,4,Mandeep Singh,CH Gayle,Rashid Khan,0,0,0,0,0,0,0,0,0,51,171,Mandeep Singh,bowled,
1,2,5,1,6,5,TM Head,CH Gayle,Rashid Khan,0,0,0,0,0,0,2,0,2,53,171,,,
1,2,5,1,6,6,TM Head,CH Gayle,Rashid Khan,0,0,0,0,0,0,0,0,0,53,171,,,
1,2,5,1,7,1,CH Gayle,TM Head,DJ Hooda,0,0,0,0,0,0,0,0,0,53,171,,,
1,2,5,1,7,2,CH Gayle,TM Head,DJ Hooda,0,0,0,0,0,0,6,0,6,59,171,,,
1,2,5,1,7,3,CH Gayle,TM Head,DJ Hooda,0,0,0,0,0,0,0,0,0,59,171,CH Gayle,caught,DA Warner
1,2,5,1,7,4,TM Head,KM Jadhav,DJ Hooda,0,0,0,0,0,0,0,0,0,59,171,,,
1,2,5,1,7,5,TM Head,KM Jadhav,DJ Hooda,0,0,0,0,0,0,1,0,1,60,171,,,
1,2,5,1,7,6,KM Jadhav,TM Head,DJ Hooda,0,0,0,0,0,0,0,0,0,60,171,,,
1,2,5,1,8,1,TM Head,KM Jadhav,Rashid Khan,0,0,0,0,0,0,4,0,4,64,171,,,
1,2,5,1,8,2,TM Head,KM Jadhav,Rashid Khan,0,0,0,0,0,0,2,0,2,66,171,,,
1,2,5,1,8,3,TM Head,KM Jadhav,Rashid Khan,0,0,0,0,0,0,1,0,1,67,171,,,
1,2,5,1,8,4,KM Jadhav,TM Head,Rashid Khan,0,0,0,0,0,0,1,0,1,68,171,,,
1,2,5,1,8,5,TM Head,KM Jadhav,Rashid Khan,0,0,0,0,0,0,1,0,1,69,171,,,
1,2,5,1,8,6,KM Jadhav,TM Head,Rashid Khan,0,0,0,0,0,0,4,0,4,73,171,,,
1,2,5,1,9,1,TM Head,KM Jadhav,BCJ Cutting,0,0,0,0,0,0,1,0,1,74,171,,,
1,2,5,1,9,2,KM Jadhav,TM Head,BCJ Cutting,0,1,0,0,0,0,0,1,1,75,171,,,
1,2,5,1,9,3,KM Jadhav,TM Head,BCJ Cutting,0,0,0,0,0,0,0,0,0,75,171,,,
1,2,5,1,9,4,KM Jadhav,TM Head,BCJ Cutting,0,0,0,0,0,0,1,0,1,76,171,,,
1,2,5,1,9,5,TM Head,KM Jadhav,BCJ Cutting,0,0,0,0,0,0,1,0,1,77,171,,,
1,2,5,1,9,6,KM Jadhav,TM Head,BCJ Cutting,0,0,0,0,0,0,6,0,6,83,171,,,
1,2,5,1,9,7,KM Jadhav,TM Head,BCJ Cutting,0,0,0,0,0,0,1,0,1,84,171,,,
1,2,5,1,10,1,KM Jadhav,TM Head,MC Henriques,0,0,0,0,1,0,1,1,2,86,171,,,
1,2,5,1,10,2,TM Head,KM Jadhav,MC Henriques,0,0,0,0,0,0,4,0,4,90,171,,,
1,2,5,1,10,3,TM Head,KM Jadhav,MC Henriques,0,0,0,0,0,0,1,0,1,91,171,,,
1,2,5,1,10,4,KM Jadhav,TM Head,MC Henriques,0,0,0,0,0,0,1,0,1,92,171,,,
1,2,5,1,10,5,TM Head,KM Jadhav,MC Henriques,0,0,0,0,0,0,0,0,0,92,171,,,
1,2,5,1,10,6,TM Head,KM Jadhav,MC Henriques,0,0,0,0,0,0,1,0,1,93,171,,,
1,2,5,1,10,7,KM Jadhav,TM Head,MC Henriques,0,0,0,0,0,0,4,0,4,97,171,,,
1,2,5,1,11,1,TM Head,KM Jadhav,A Nehra,0,0,0,0,0,0,1,0,1,98,171,,,
1,2,5,1,11,2,KM Jadhav,TM Head,A Nehra,0,1,0,0,0,0,0,1,1,99,171,,,
1,2,5,1,11,3,KM Jadhav,TM Head,A Nehra,0,0,0,0,0,0,1,0,1,100,171,,,
1,2,5,1,11,4,TM Head,KM Jadhav,A Nehra,0,0,0,0,0,0,1,0,1,101,171,,,
1,2,5,1,11,5,KM Jadhav,TM Head,A Nehra,0,0,0,0,0,0,4,0,4,105,171,,,
1,2,5,1,11,6,KM Jadhav,TM Head,A Nehra,0,0,0,0,0,0,4,0,4,109,171,,,
1,2,5,1,11,7,KM Jadhav,TM Head,A Nehra,0,0,0,0,0,0,1,0,1,110,171,,,
1,2,5,1,12,1,KM Jadhav,TM Head,MC Henriques,0,0,0,0,0,0,1,0,1,111,171,,,
1,2,5,1,12,2,TM Head,KM Jadhav,MC Henriques,0,0,0,0,0,0,2,0,2,113,171,,,
1,2,5,1,12,3,TM Head,KM Jadhav,MC Henriques,0,0,0,0,0,0,1,0,1,114,171,,,
1,2,5,1,12,4,KM Jadhav,TM Head,MC Henriques,0,0,0,0,0,0,1,0,1,115,171,KM Jadhav,run out,BCJ Cutting
1,2,5,1,12,5,SR Watson,TM Head,MC Henriques,0,0,0,0,0,0,1,0,1,116,171,,,
1,2,5,1,12,6,TM Head,SR Watson,MC Henriques,0,0,0,0,0,0,1,0,1,117,171,,,
1,2,5,1,13,1,TM Head,SR Watson,Rashid Khan,0,0,0,0,0,0,1,0,1,118,171,,,
1,2,5,1,13,2,SR Watson,TM Head,Rashid Khan,0,0,0,0,0,0,2,0,2,120,171,,,
1,2,5,1,13,3,SR Watson,TM Head,Rashid Khan,0,0,0,0,0,0,1,0,1,121,171,,,
1,2,5,1,13,4,TM Head,SR Watson,Rashid Khan,0,0,0,0,0,0,4,0,4,125,171,,,
1,2,5,1,13,5,TM Head,SR Watson,Rashid Khan,0,0,0,0,0,0,0,0,0,125,171,TM Head,caught,Yuvraj Singh
1,2,5,1,13,6,SR Watson,Sachin Baby,Rashid Khan,0,0,0,0,0,0,0,0,0,125,171,,,
1,2,5,1,14,1,Sachin Baby,SR Watson,Bipul Sharma,0,0,0,0,0,0,0,0,0,125,171,,,
1,2,5,1,14,2,Sachin Baby,SR Watson,Bipul Sharma,0,0,0,0,0,0,1,0,1,126,171,,,
1,2,5,1,14,3,SR Watson,Sachin Baby,Bipul Sharma,0,0,0,0,0,0,1,0,1,127,171,,,
1,2,5,1,14,4,Sachin Baby,SR Watson,Bipul Sharma,0,0,0,0,0,0,0,0,0,127,171,Sachin Baby,caught,MC Henriques
1,2,5,1,14,5,SR Watson,STR Binny,Bipul Sharma,0,0,0,0,0,0,1,0,1,128,171,,,
1,2,5,1,14,6,STR Binny,SR Watson,Bipul Sharma,0,0,0,0,0,0,1,0,1,129,171,,,
1,2,5,1,15,1,STR Binny,SR Watson,Rashid Khan,0,0,0,0,0,0,1,0,1,130,171,,,
1,2,5,1,15,2,SR Watson,STR Binny,Rashid Khan,0,0,0,0,0,0,1,0,1,131,171,,,
1,2,5,1,15,3,STR Binny,SR Watson,Rashid Khan,0,0,0,0,0,0,0,0,0,131,171,,,
1,2,5,1,15,4,STR Binny,SR Watson,Rashid Khan,0,0,0,0,0,0,0,0,0,131,171,,,
1,2,5,1,15,5,STR Binny,SR Watson,Rashid Khan,0,0,0,0,0,0,1,0,1,132,171,,,
1,2,5,1,15,6,SR Watson,STR Binny,Rashid Khan,0,0,0,0,0,0,6,0,6,138,171,,,
1,2,5,1,16,1,STR Binny,SR Watson,BCJ Cutting,0,0,0,0,0,0,0,0,0,138,171,,,
1,2,5,1,16,2,STR Binny,SR Watson,BCJ Cutting,0,0,0,0,0,0,6,0,6,144,171,,,
1,2,5,1,16,3,STR Binny,SR Watson,BCJ Cutting,0,0,0,0,0,0,1,0,1,145,171,,,
1,2,5,1,16,4,SR Watson,STR Binny,BCJ Cutting,0,0,0,0,0,0,0,0,0,145,171,,,
1,2,5,1,16,5,SR Watson,STR Binny,BCJ Cutting,0,0,0,0,0,0,4,0,4,149,171,,,
1,2,5,1,16,6,SR Watson,STR Binny,BCJ Cutting,0,0,0,0,0,0,1,0,1,150,171,,,
1,2,5,1,17,1,SR Watson,STR Binny,B Kumar,0,0,0,0,0,0,1,0,1,151,171,,,
1,2,5,1,17,2,STR Binny,SR Watson,B Kumar,0,0,0,0,0,0,1,0,1,152,171,,,
1,2,5,1,17,3,SR Watson,STR Binny,B Kumar,0,0,0,0,0,0,0,0,0,152,171,,,
1,2,5,1,17,4,SR Watson,STR Binny,B Kumar,0,0,0,0,0,0,1,0,1,153,171,,,
1,2,5,1,17,5,STR Binny,SR Watson,B Kumar,0,0,0,0,0,0,0,0,0,153,171,STR Binny,caught,Yuvraj Singh
1,2,5,1,17,6,S Aravind,SR Watson,B Kumar,0,0,0,0,0,0,0,0,0,153,171,,,
1,2,5,1,18,1,SR Watson,S Aravind,A Nehra,0,0,0,0,0,0,2,0,2,155,171,,,
1,2,5,1,18,2,SR Watson,S Aravind,A Nehra,0,0,0,0,0,0,0,0,0,155,171,,,
